source_id,rq_id,field,lane_1_value,lane_2_value,resolution,human_confirmation
SRC-PMID-34767655,RQ-C,intervention,Ten weeks of concurrent strength/endurance training,Concurrent strength and endurance training,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-34767655,RQ-C,comparator,Endurance-only control,Endurance control,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-34767655,RQ-C,component_dose,10 weeks; strength/plyometric dose unavailable in abstract,Ten weeks; strength and plyometric detail NOT_VERIFIED,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-34767655,RQ-C,component_order,NOT_REPORTED,Sequence NOT_REPORTED,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-34767655,RQ-C,actual_interval_hours,NOT_REPORTED,NOT_APPLICABLE,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-34767655,RQ-C,outcome_domain,2_KM_PERFORMANCE;TIME_TO_EXHAUSTION;BODY_FAT;BIOMECHANICS,PERFORMANCE;BIOMECHANICS;BODY_COMPOSITION,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-34767655,RQ-C,outcome_measure,2-km time; TTE; body composition; running biomechanics,"2-km time, time to exhaustion, running biomechanics, body fat",NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-34767655,RQ-C,instrument_protocol,ABSTRACT_ONLY,Randomized trial; abstract-level extraction,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-34767655,RQ-C,time_horizon,10 WEEKS,Ten-week adaptation,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-34767655,RQ-C,time_points,PRE;POST,Pre and post ten weeks,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-34767655,RQ-C,missingness,"Sex, component sequence/separation, adverse events NOT_REPORTED","Strength dose, sequence and separation unavailable in abstract",NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-34767655,RQ-C,effect_estimate,"2-km mean difference -11.3 s [-19.0,-3.7]; TTE +59.1 s [8.58,109.62]; body fat -1.05 kg; most biomechanics unchanged",2-km time mean difference -11.3 s; time to exhaustion +59.1 s; body fat -1.05 kg; most biomechanics unchanged,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-34767655,RQ-C,uncertainty,Adult recreational sample; abstract-only scheduling detail,Adult recreational runners; abstract only; low scheduling directness,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-34767655,RQ-C,limitations,Duplicate bibliographic identity with raw C9; no youth or same-day ordering evidence,"No youth, ordering, safety, or 9.5-day inference",NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35299664,RQ-A,population,Trained adult cyclists,30 trained adult cyclists; 26 male and 4 female; block n=14 and traditional n=16,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35299664,RQ-A,event,CYCLING,Cycling,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35299664,RQ-A,sex,NOT_REPORTED,26 male; 4 female,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35299664,RQ-A,maturity,NOT_REPORTED,ADULT,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35299664,RQ-A,competitive_level,TRAINED,Trained,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35299664,RQ-A,season,NOT_REPORTED,Mid-winter preparation,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35299664,RQ-A,intervention,Twelve weeks of block-periodized training,Load-matched block versus traditional periodization,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35299664,RQ-A,comparator,Traditional-periodized training,"Weekly concentration versus cyclic progressive distribution of HIT, MIT, and LIT",NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35299664,RQ-A,component_dose,12 weeks; exact dose retained in full text but not re-extracted here,Twelve weeks with matched training load; detailed session distribution varies by group,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35299664,RQ-A,component_order,BLOCK versus TRADITIONAL,Block concentration versus weekly cyclic progression,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35299664,RQ-A,actual_interval_hours,NOT_REPORTED,NOT_APPLICABLE,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35299664,RQ-A,outcome_domain,PERFORMANCE;PHYSIOLOGICAL_ADAPTATION,PERFORMANCE;AEROBIC;HEMATOLOGICAL;MUSCLE;EFFICIENCY,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35299664,RQ-A,outcome_measure,Time trial and study-reported adaptation measures,"5- and 40-min time-trial power, Wmax, W4mmol, VO2peak, red-cell volume, capillarization, enzymes, gross efficiency",NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35299664,RQ-A,instrument_protocol,FULL_TEXT_VERIFIED,Parallel-group full-text cycling intervention,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35299664,RQ-A,time_horizon,12 WEEKS,Twelve-week adaptation,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35299664,RQ-A,time_points,PRE;POST,"Pre, intermediate, and post twelve weeks",NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35299664,RQ-A,missingness,Youth running strata and exact session-spacing data NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35299664,RQ-A,adverse_events,NOT_REPORTED,Participants informed of risks/discomfort; intervention adverse events NOT_REPORTED,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35299664,RQ-A,effect_estimate,Both groups improved; no time-trial/performance difference,"Both groups improved time-trial power 8-9%, Wmax and W4mmol; no performance-group difference; hematological/capillary adaptations differed",NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35299664,RQ-A,uncertainty,Adult cycling transfer and protocol-specific design,Adult cycling; many outcomes; no running or nonweekly-frame comparison,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35299664,RQ-A,limitations,Opposes universal block superiority; does not evaluate exact 9.5-day frame or safety/clearance,"Counters universal block superiority and cannot establish 9.5-day running mechanics, efficacy, or safety",NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35418513,RQ-A,population,Highly trained and elite distance runners across 10 articles,Highly trained and elite middle- and long-distance runners across 10 articles,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35418513,RQ-A,event,DISTANCE_RUNNING,1500 m through marathon,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35418513,RQ-A,age_range,Adult-dominant,NOT_REPORTED,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35418513,RQ-A,sex,Mixed; source-level sex not re-extracted,NOT_REPORTED,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35418513,RQ-A,training_age,MIXED,NOT_REPORTED,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35418513,RQ-A,competitive_level,HIGHLY_TRAINED_AND_ELITE,Highly trained and elite,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35418513,RQ-A,season,MULTIPLE_PHASES,Multiple phases,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35418513,RQ-A,intervention,"Systematic review of periodization, methods, intensity distribution, and volume","Periodization methods, volume, and training-intensity distribution",NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35418513,RQ-A,comparator,Study-specific training organizations,No direct seven-day versus nonweekly comparator,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35418513,RQ-A,component_dose,10 included articles,NOT_VERIFIED,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35418513,RQ-A,component_order,Hard-day/easy-day structures described,Hard-day/easy-day organization described,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35418513,RQ-A,actual_interval_hours,NOT_REPORTED,NOT_APPLICABLE,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35418513,RQ-A,outcome_domain,TRAINING_PRACTICE;PERIODIZATION;TID;VOLUME,PRACTICE_DESCRIPTION;METHODS,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35418513,RQ-A,outcome_measure,Described elite training organization,Periodization and intensity-distribution patterns,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35418513,RQ-A,instrument_protocol,ABSTRACT_ONLY,Systematic review; abstract-level extraction,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35418513,RQ-A,time_horizon,HETEROGENEOUS,Long-term training organization,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35418513,RQ-A,missingness,"Adolescent directness, exact intervals, and adverse events NOT_REPORTED",NOT_REPORTED,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35418513,RQ-A,adverse_events,NOT_SYNTHESIZED,NOT_REPORTED,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35418513,RQ-A,effect_estimate,Hard-day/easy-day organization described in elite practice,Hard/easy practice described; no cycle-length effect estimate,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35418513,RQ-A,uncertainty,Abstract-only; no direct 7 versus 9.5 versus 10-day comparison,Abstract only; 10 included articles,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35418513,RQ-A,limitations,"Indirect organizing principle only; cannot establish exact duration, MAIN count, recovery, safety, or clearance","No exact 9-, 9.5-, or 10-day comparison; no adolescent-specific conclusion",NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35721873,RQ-B,population,20 recreational masters club runners,20 recreational masters club runners; 10 female and 10 male,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35721873,RQ-B,event,INTERVAL_RUNNING;6_X_800_M,Six 800-m running intervals,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35721873,RQ-B,maturity,NOT_REPORTED,ADULT,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35721873,RQ-B,competitive_level,RECREATIONAL_CLUB,Recreational club,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35721873,RQ-B,season,NOT_REPORTED,NOT_APPLICABLE,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35721873,RQ-B,component_dose,6 x 800 m,6 x 800 m; recovery dose NOT_VERIFIED,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35721873,RQ-B,component_order,NOT_APPLICABLE,Single interval session,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35721873,RQ-B,target_interval_hours,72,72_COACH_TARGET_NOT_STUDY_CLEARANCE,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35721873,RQ-B,actual_interval_hours,24,NOT_APPLICABLE,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35721873,RQ-B,outcome_measure,Hip/knee kinematics; coordination; maximal isometric force; voluntary activation; twitch,"Hip/knee kinematics, coordination, maximal isometric force, voluntary activation, twitch",NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35721873,RQ-B,instrument_protocol,FULL_TEXT_VERIFIED,Six-minute medium run for gait plus force and neuromuscular tests,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35721873,RQ-B,time_horizon,24 HOURS,Acute recovery,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35721873,RQ-B,time_points,PRE;POST;24H,Pre; immediate post; 24 h,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35721873,RQ-B,missingness,No 48/72-h state,No 48- or 72-h measure,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35721873,RQ-B,effect_estimate,Some group deficits at 24 h by NHST; minimum-detectable-change analysis placed most but not all individuals within variability,Several group deficits at 24 h by NHST; MDC classified most but not all individuals within measurement variability,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35721873,RQ-B,uncertainty,n=20 masters; inference depends on statistical method,n=20; masters; conclusion depends on statistical method,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35721873,RQ-B,individual_response,Some individuals remained beyond measurement variability,MDC analysis showed heterogeneous individual classifications,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-35721873,RQ-B,limitations,"Adult runner evidence only; no injury-risk, recovery-complete, safety, or clearance claim",Runner-direct but adult; cannot establish complete recovery or injury risk,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36086887,RQ-B,event,15_M_FRONT_CRAWL,15-m front crawl swimming,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36086887,RQ-B,maturity,NOT_APPLICABLE,ADULT,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36086887,RQ-B,competitive_level,HIGHLY_TRAINED,Highly trained swimmers,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36086887,RQ-B,season,NOT_REPORTED,NOT_APPLICABLE,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36086887,RQ-B,intervention,Front-crawl projected-area study,"Front crawl under maximal inspiration, intermediate lung volume, and maximal expiration",NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36086887,RQ-B,comparator,Study-specific swimming comparison,Three lung-volume conditions,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36086887,RQ-B,component_dose,NOT_APPLICABLE_FOR_RQ_B,15 m at target velocity 1.20 m/s,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36086887,RQ-B,component_order,NOT_APPLICABLE,Within-athlete lung-volume conditions,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36086887,RQ-B,target_interval_hours,72,NOT_APPLICABLE,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36086887,RQ-B,outcome_domain,OUT_OF_SCOPE,SOURCE_IDENTITY_AUDIT;SWIMMING_BIOMECHANICS,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36086887,RQ-B,outcome_measure,Projected frontal area and lung volume,"Vertical center-of-mass position, trunk inclination, projected frontal area",NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36086887,RQ-B,instrument_protocol,ABSTRACT_ONLY,Underwater motion capture and reconstructed digital-human model; abstract-level extraction,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36086887,RQ-B,time_horizon,NOT_APPLICABLE,Immediate swimming biomechanics,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36086887,RQ-B,time_points,NOT_APPLICABLE,Single 15-m condition trials,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36086887,RQ-B,missingness,Intended running-recovery source identity absent,NOT_REPORTED,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36086887,RQ-B,effect_estimate,EXCLUDED_INCORRECT_IDENTIFIER; no eligible RQ-B effect extracted,Projected frontal area decreased with larger lung volume,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36086887,RQ-B,uncertainty,Wrong PMID; intended source is PMID 36314990 per audit,Wrong identifier for the intended running-recovery citation; no recovery time course or running exposure,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36086887,RQ-B,individual_response,NOT_APPLICABLE,NOT_REPORTED,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36086887,RQ-B,limitations,Canonical screening EXCLUDE: irrelevant swimming paper; retained only to prevent identifier reuse,"Canonical screening decision is EXCLUDE; this PMID must contribute no RQ-B recovery, 72-h, or prescription claim",NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36370207,RQ-C,population,Adult runners across heavy-resistance and plyometric studies,Long-distance runners across 22 studies,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36370207,RQ-C,event,RUNNING;STRENGTH_METHODS,Long-distance running,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36370207,RQ-C,age_range,Adult,Adult-dominant; exact range NOT_REPORTED,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36370207,RQ-C,sex,Mixed,Mixed; exact distribution NOT_REPORTED,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36370207,RQ-C,training_age,MIXED,NOT_REPORTED,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36370207,RQ-C,competitive_level,MIXED_RUNNER_STATUS,Mixed runner levels,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36370207,RQ-C,intervention,Systematic review/meta-analysis comparing heavy resistance and plyometric methods,Heavy resistance or plyometric training as adjuncts to running,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36370207,RQ-C,comparator,Heavy resistance versus plyometric or study-specific control,Heavy resistance versus plyometric method bodies; running controls within included studies,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36370207,RQ-C,component_dose,Heterogeneous programs,At least four weeks; heavy resistance at least 70% 1RM for eligibility; method and duration subgroups,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36370207,RQ-C,component_order,NOT_REPORTED,Order and running-session placement not analyzed,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36370207,RQ-C,separation_hours,Formation placement not analyzed,NOT_REPORTED,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36370207,RQ-C,actual_interval_hours,NOT_REPORTED,NOT_APPLICABLE,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36370207,RQ-C,outcome_measure,Pooled component-method outcomes,Running economy and time-trial performance,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36370207,RQ-C,instrument_protocol,FULL_TEXT_VERIFIED systematic review,"Systematic review/meta-analysis with PubMed, Web of Science, and SPORTDiscus search",NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36370207,RQ-C,time_horizon,HETEROGENEOUS,Four to fourteen weeks across subgroups,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36370207,RQ-C,time_points,PRE;POST,Pre and post included interventions,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36370207,RQ-C,missingness,"Exact source-level sequence, interval, and adverse events NOT_REPORTED",Study-level schedule fields and adverse events not synthesized,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36370207,RQ-C,adverse_events,NOT_SYNTHESIZED,Adverse events not synthesized,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36370207,RQ-C,effect_estimate,Component methods compared; exact estimates NOT_REEXTRACTED_FROM_SOURCE_LEDGER,"Economy: heavy resistance g=-.32 [-.55,-.10] versus plyometric g=-.13 [-.47,.21]; selected duration/load subgroups differed",NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36370207,RQ-C,uncertainty,Review overlap with runner-strength cluster,Review populations and protocols heterogeneous; source-reported heavy-resistance time-trial CI is internally inconsistent with its point estimate,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-36370207,RQ-C,limitations,"No Formation interval evidence; cannot define universal order, fatigue, safety, or clearance","Compares component methods only; cannot create a universal sequence, Formation interval, safety claim, or 9.5-day validation",NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-37285051,RQ-B,event,CYCLING_SPRINT_INTERVAL_TRAINING,Cycle sprint-interval training,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-37285051,RQ-B,maturity,NOT_APPLICABLE,ADULT,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-37285051,RQ-B,competitive_level,HEALTHY,Healthy,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-37285051,RQ-B,season,NOT_REPORTED,NOT_APPLICABLE,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-37285051,RQ-B,component_dose,8 x 15-s all-out with 2-min rests,8 x 15 s all-out with 2-min rests,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-37285051,RQ-B,component_order,NOT_APPLICABLE,Single cycling session,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-37285051,RQ-B,target_interval_hours,72,72_COACH_TARGET_NOT_STUDY_CLEARANCE,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-37285051,RQ-B,actual_interval_hours,24;48,NOT_APPLICABLE,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-37285051,RQ-B,outcome_measure,iMVC; evoked force; F0/V0/Pmax; voluntary activation; nocturnal HRV,"iMVC, evoked force, F0, V0, Pmax, voluntary activation, HRV",NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-37285051,RQ-B,instrument_protocol,ABSTRACT_ONLY,"Cycle ergometer, neuromuscular testing, nocturnal HRV; abstract-level extraction",NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-37285051,RQ-B,time_horizon,THREE_NIGHTS,Acute recovery,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-37285051,RQ-B,time_points,PRE;24H;48H;NIGHT_1_TO_3,Pre; 24 h; 48 h; three subsequent nights for HRV,NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-37285051,RQ-B,missingness,"Soreness, biochemical, gait, sex, and training details NOT_REPORTED","No soreness, biochemical, or gait endpoints",NOT_VERIFIED,PENDING_HUMAN
SRC-PMID-37285051,RQ-B,uncertainty,"Cycling, healthy adults, abstract-only; non-significance is not equivalence",Abstract only; cycling not running; non-significance is not equivalence,NOT_VERIFIED,PENDING_HUMAN
